Country,Comment,URL,Year,NumAuth,Agency,ReportSeries,Branch,FirstAuthor,AllAuthors,Citation,Title,Date,Vol
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/Coll1505.pdf,2005,1,Fisheries Research Services,Collaborative/Contract Reports,,,"Petrie, J.",,DSP toxin monitoring programme in Scottish shellfish: 1 April to 31 August 2005. (15/05),01/01/2005
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/Coll1605.pdf,2005,6,Fisheries Research Services,Collaborative/Contract Reports,,,"Heath, M.; Patsch, J.; Edwards, A.; Turrell, W.R.; Greathead, C. & Davies, I.",,Modelling the behaviour of nutrients in the coastal waters of Scotland - an update on inputs from Scottish aquaculture and their impact on eutrophication status. (16/05),01/01/2005
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/1606.pdf,2006,9,Fisheries Research Services,Collaborative/Contract Reports,,,"McIntosh, A.D.; Craig, A.E.; Russell, M.; Webster, L.; Phillips, L.A.; Dalgarno, E.; Devalla, S.; Robinson, C.D. & Davies, I.M.",,Collection and analysis of shellfish flesh from Scottish inshore and offshore harvesting areas for chemical contaminants. FSA (Scotland) Project Code: S14026. (16/06),16/01/2006
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/Coll1506.pdf,2006,2,Fisheries Research Services,Collaborative/Contract Reports,,,"Ferro, R.S.T. & Kynoch, R.J.",,A grid in a species separating trawl to improve the selectivity of cod. EU 'RECOVERY' Project Status Report No 3. (15/06),15/01/2006
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/Coll1406.pdf,2006,2,Fisheries Research Services,Collaborative/Contract Reports,,,"Ferro, R.S.T. & Kynoch, R.J.",,A square mesh panel in a species separating trawl to improve the selectivity of cod. EU 'RECOVERY' Project Status Report 2. (14/06),14/01/2006
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/Coll1306.pdf,2006,2,Fisheries Research Services,Collaborative/Contract Reports,,,"Ferro, R.S.T. & Kynoch, R.J.",,A horizontal panel to separate species in a mixed whitefish fishery. EU 'RECOVERY' Project Status Report No 1. (13/06),13/01/2006
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/FRS SFF Climate and Fisheries.pdf,2006,1,Fisheries Research Services,Collaborative/Contract Reports,,,"Turrell, W.R.",,Climate change and Scottish fisheries (12/06),12/01/2006
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/Coll1106.pdf,2006,5,Fisheries Research Services,Collaborative/Contract Reports,,,"Ahmed, A.S.; Webster, L.; Pollard, P.; Davies, I.M. and Moffat, C.F.",,Hydrocarbons in sediments in the Fladen Ground: A comparison of grid and stratified random sampling regimes. (11/06),11/01/2006
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/Coll1006.pdf,2006,2,Fisheries Research Services,Collaborative/Contract Reports,,,"Craig, A.E. & McIntosh, A.D.",,Freshness assessment of three fish species treated with Xyres U500 and Xyres Spray-Ice. (10/06),10/01/2006
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/Coll0906.pdf,2006,2,Fisheries Research Services,Collaborative/Contract Reports,,,"Robinson, C.D. & Scott, A.P.",,Draft OSPAR background document for biological effects monitoring techniques: fish vitellogenin as a biomarker of exposure to xenoestrogens. (09/06),09/01/2006
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/Coll0806.pdf,2006,3,Fisheries Research Services,Collaborative/Contract Reports,,,"Turrell, E.; Lacaze, J-P. & Stobo, L.",,Determination of paralytic shellfish poisoning (PSP) toxins in shellfish using prerechromatographic oxidation and liquid chromatography (LC) with fluorescence detection: analysis of shellfish extracts from the UK Jellet Rapid Test (JRT) trial. (08/06),08/01/2006
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/Coll0706.pdf,2006,2,Fisheries Research Services,Collaborative/Contract Reports,,,"Turrell, E. & Graham, J.",,A case study: 'desk-top' sanitary survey for three classified shellfish production areas in Argyll and Bute. (07/06),07/01/2006
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/Coll0606.pdf,2006,5,Fisheries Research Services,Collaborative/Contract Reports,,,"Stobo, L.; Gallacher, S.; Lewis, J.; Quilliam, M. & Smith,E.",,Development of methods for and survey of recently discovered toxins in UK Shellfish. (06/06),06/01/2006
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/Coll0506.pdf,2006,3,Fisheries Research Services,Collaborative/Contract Reports,,,"Graham, J.; Heron, J. & Turrell, E.",,2005 annual report on the Scottish monitoring programme for the classification of shellfish harvesting sites. (05/06),05/01/2006
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/Coll0406.pdf,2006,4,Fisheries Research Services,Collaborative/Contract Reports,,,"Fraser, S.; Brown, L.; McCollin, T. & Bresnan, E.",,Monitoring programme for toxin producing phytoplankton in Scottish coastal waters 1 April 2005 - 30 June 2005. (04/06),04/01/2006
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/Coll0306.pdf,2006,3,Fisheries Research Services,Collaborative/Contract Reports,,,"Fraser, S.; Brown, L. & Bresnan, E.",,Monitoring programme for toxin producing phytoplankton in Scottish coastal waters 1 April 2004 - 31 March 2005. (03/06),03/01/2006
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/Coll0206.pdf,2006,3,Fisheries Research Services,Collaborative/Contract Reports,,,"Greenstreet, S.; Shanks, A. & Buckett, B.",,Trends in fishing activity in the North Sea by UK registered vessels landing in Scotland over the period 1960-1998. (02/06),02/01/2006
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/Coll0106.pdf,2006,4,Fisheries Research Services,Collaborative/Contract Reports,,,"Hughes, S.; Turrell, W.R.; Hansen, B. & Osterhus, S.",,Fluxes of heat and salt through the Faroe Shetland Channel calculated using a decade of current measurements (1994-2005). (01/06),01/01/2006
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/Coll0107.pdf,2007,1,Fisheries Research Services,Collaborative/Contract Reports,,,"Turrell, E.",,"Algal toxins, their accumulation and loss in commercially important shellfish, including larval mortality and appraisal of accelerated depuration (Talisman). (01/07)",01/01/2007
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/Coll0207.pdf,2007,2,Fisheries Research Services,Collaborative/Contract Reports,,,"Ferro, R.S.T. & Kynoch, R.J.",,A square mesh panel in a Nephrops trawl with an inclined guiding panel to improve whitefish selection. (02/07),01/01/2007
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/Coll0307.pdf,2007,6,Fisheries Research Services,Collaborative/Contract Reports,,,"Turrell, E.; Graham, J.; Heron, J.; Kinnear, S.; Morley, L. & Turriff, J.",,2006 annual report on the Scottish monitoring programme for the classification of shellfish harvesting sites. (03/07),01/01/2007
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/Coll0407.pdf,2007,12,Fisheries Research Services,Collaborative/Contract Reports,,,"Greenstreet, S.; Robinson, L.; Piet, G.; Craeymeersch, J.; Callaway, R.; Reiss, H.; Ehrich, S.; Kroncke, I.; Fraser, H.; Lancaster, J.; Jorgensen, L. & Goffin, A.",,The ecological disturbance caused by fishing in the North Sea. (04/07),01/01/2007
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/Coll0507.pdf,2007,12,Fisheries Research Services,Collaborative/Contract Reports,,,"Greenstreet, S.; Robinson, L.; Callaway, R.; Reiss, H.; Ehrich, S.; Piet, G.; Kroncke, I.; Craeymeersch, J.; Lancaster, J.; Jorgensen, L.; Degraer, S. & Goffin, A.",,Managing fisheries to conserve North Sea groundfish and benthic invertebrate species diversity. (05/07),01/01/2007
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/Coll0607.pdf,2007,12,Fisheries Research Services,Collaborative/Contract Reports,,,"Greenstreet, S.; Robinson, L.; Callaway, R.; Reiss, H.; Ehrich, S.; Piet, G.; Craeymeersch, J.; Kroncke, I.; Fraser, H.; Lancaster, J.; Jorgensen, L. & Goffin, A.",,"Relationships between TACs, fish landings, and fishing effort in the North Sea. (06/07)",01/01/2007
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/Coll0707.pdf,2007,12,Fisheries Research Services,Collaborative/Contract Reports,,,"Greenstreet, S.; Fraser, H.; Piet, G.; Robinson, L.; Callaway, R.; Reiss, H.; Ehrich, S.; Kroncke, I.; Craeymeersch, J.; Lancaster, J.; Jorgensen, L. & Goffin, A.",,"Species composition, diversity, biomass and production of the demersal fish community in the North Sea. (07/07)",01/01/2007
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/Coll0807.pdf,2007,14,Fisheries Research Services,Collaborative/Contract Reports,,,"Greenstreet, S.; Robinson, L.; Reiss, H.; Kroncke, I.; Callaway, R.; Snelgrove, P.; Costello, M.; Bergmann, M.; Hiddink, J.; Fraser, H.; Craeymeersche, J.; Degraer, S.; Goffin, A. & Lancaster, J.",,Review of theoretical community ecology: implications for marine communities. (08/07),01/01/2007
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/Coll0907.pdf,2007,6,Fisheries Research Services,Collaborative/Contract Reports,,,"Greenstreet, S.; Holland, G.; Fraser, H.; Robertson, M.; Doyle, K. and Li, R.",,"Variation in the abundance, distribution, diet and food consumption rates of gadoid predators in the Wee Bankie/Marr Bank region of the northwestern North Sea, consequences for predator body condition, and the impact of closing the area to sandeel fishing. (09/07)",01/01/2007
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/Coll1007.pdf,2007,12,Fisheries Research Services,Collaborative/Contract Reports,,,"Greenstreet, S.; Robinson, L.; Reiss, H.; Craeymeersch, J.; Callaway, R.; Goffin, A.; Jorgensen, L.; Robertson, M.; Kroncke, I.; deBoois, I.; Jacob, N. & Lancaster, J.",,"Species composition, diversity, biomass and production of the benthic invertebrate community of the North Sea. (10/07)",01/01/2007
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/Coll1107.pdf,2007,11,Fisheries Research Services,Collaborative/Contract Reports,,,"Callaway, R.; Robinson, L.; Greenstreet, S.; Reiss, H.; Fraser, H.; Kroncke, I.; Craeymeersch, J.; deBoois, I.; Robertson, M.; Lancaster, J. & Goffin, A.",,Methodology for the combined sampling of marine groundfish and benthic invertebrate communities. (11/07),01/01/2007
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/Coll1207.pdf,2007,5,Fisheries Research Services,Collaborative/Contract Reports,,,"Webster, L.; Russell, M.; Walsham, P.; Packer, G. & Moffat, C.",,Analysis of sediment samples collected from the Kittiwake field following an oil spill. (12/07),01/01/2007
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/Coll0108.pdf,2008,4,Fisheries Research Services,Collaborative/Contract Reports,,,"Robinson, C.D.; Robinson, N.; Redshaw, J. & Davies, I.M.",,Assessment of oestrogenic endocrine disruption in wild Scottish salmon and trout (01/08),01/01/2008
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/Coll0208.pdf,2008,5,Fisheries Research Services,Collaborative/Contract Reports,,,"Turrell, E., Stobo, L., Lacaze, J-P., Piletsky, S., Piletska, E.",,Replacement of the Mouse Bioassay: Development and Validation of Solid Phase Extraction and Hydrophilic Interaction Liquid Chromatograpy-Mass Spectrometry for the Detection of Paralytic Shellfish Poisoning Toxins (02/08),01/01/2008
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/Coll0308.pdf,2008,5,Fisheries Research Services,Collaborative/Contract Reports,,,"Turrell, E., Kinnear, S., Turriff, J., Morley, L. & Graham, J.",,2007 Annual Report on the Scottish Monitoring Programme for the Classification of Shellfish Harvesting Sites (03/08),01/01/2008
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/Collab 04-08.pdf,2008,3,Fisheries Research Services,Collaborative/Contract Reports,,,"Malcolm, I.A.; Youngson, A.F.; Gibbins, C.N.",,The potential use of Acoustic Doppler Current Profilers in hydraulic habitat studies: feasibility and limitations report (04/08),01/01/2008
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/Coll0508..pdf,2008,4,Fisheries Research Services,Collaborative/Contract Reports,,,"Gubbins, M.J., Grewar, G., Harding, J. & Davies, I.M.",,"SOTEAG Rocky Shore Monitoring Programme. TBT Contamination in Sullom Voe, Shetland. 2007 Dogwhelk Survey (05/08)",01/01/2008
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/Coll0608.pdf,2008,3,Fisheries Research Services,Collaborative/Contract Reports,,,"Robinson, C.D., Devalla, S. & Avery, D.J.",,Trace Metals in Brown Trout ( Salmo trutta) following the Logan Water incident (May 2008). Contract Report for The Food Standards Agency Scotland (06/08),01/01/2008
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/Coll0708.pdf,2008,3,Fisheries Research Services,Collaborative/Contract Reports,,,"Craig, A.E., McIntosh, A.D. & Davies, I.M.",,Sensory Assessment and Polycyclic Aromatic Hydrocarbon (PAH) Analysis of Salmon Flesh Exposed to Diesel Fuel Oil (07/08),01/01/2008
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/CC0809.pdf,2009,3,Fisheries Research Services,Collaborative/Contract Reports,,,"Hatfield, E.M.C.; Copland, P.J. & Clarke, E.",,A study of variability and biomass in the distribution of juvenile pelagic fish in selected Scottish west coast sea lochs (08/09),08/01/2009
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/CC0709.pdf,2009,2,Fisheries Research Services,Collaborative/Contract Reports,,,"Harrald, M. & Davies, I.M.",,Degree to which tools developed for the purposes of the Water Framework Directive and Scottish contributions to other international activities (e.g. to the EU and OSPAR) can be used to contribute to the required assessments against Good Environmental Status (GES) (07/09),07/01/2009,
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/CC0609.pdf,2009,6,Fisheries Research Services,Collaborative/Contract Reports,,,"Smail, D.A.; Garden, A.; Thompson, F.; Smith, M.J.; Cronje, A.; Heyworth, A.",,Inactivation of the fish pathogens Lactococcus garvieae and infectious pancreatic necrosis virus in an aerobic composting silo incorporating shellfish (06/09),06/01/2009,
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/CC0509.pdf,2009,2,Fisheries Research Services,Collaborative/Contract Reports,,,"Harrald, M.; Davies, I.M.",,Discussion document on application of MSFD descriptor 9 (contaminants in seafood for human consumption) in Scottish waters (05/09),05/01/2009,
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/CC0409.pdf,2009,5,Fisheries Research Services,Collaborative/Contract Reports,,,"Lusseau, S.M.; Gallego, A.; Rasmussen, J.; Hatfield, E.M.C.; Heath, M.R.",,Over-winter survival of larval herring in the northern North Sea can be related to food intake (04/09),04/01/2009,
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/CC0309.pdf,2009,5,Fisheries Research Services,Collaborative/Contract Reports,,,"Robinson, C.D.; Moffat, C.F.; Webster, L.; Williamson, B. & Chipman, J.K.",,NERC PG&P fish toxicogenomics project: final contract report on the flounder mesocosm experiments at FRS (NE/C507661/1) (03/09),03/01/2009,
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/CC0209.pdf,2009,5,Fisheries Research Services,Collaborative/Contract Reports,,,"Webster, L.; Fryer, R.; Davies, I.M.; Roose, P. & Moffat, C.F.",,A proposal for the assessment criteria to be used for the assessment of monitoring data for the concentrations of hazardous substances in marine sediments and biota in the context of the OSPAR QSR 2010 (02/09),02/01/2009,
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/CC0109.pdf,2009,3,Fisheries Research Services,Collaborative/Contract Reports,,,"Millar, C.P.; Fryer, R.J. & Hirst, D.",,Hierarchical modelling of Scottish fisheries observer data: the underlying model (01/09),01/01/2009,
Scotland,,http://www.scotland.gov.uk/Publications/2011/05/03114642,2011,3,Marine Scotland,Scottish Marine and Freshwater Science Reports,,,"Kynoch, R.J., O'Neill, F.G. & Summerbell, K.",,"300, 600 and 800mm diamond mesh belly panels in demersal whitefish trawl fisheries",,2(6)
Scotland,,http://www.scotland.gov.uk/Publications/2011/05/03113410,2011,4,Marine Scotland,Scottish Marine and Freshwater Science Reports,,,"Drewery, J., Main, J., Edridge, A. & O'Neill, F.G.",,35 and 40 mm Swedish grids in a Scottish Nephrops trawl fishery,,2(4)
Scotland,,http://www.scotland.gov.uk/Publications/2011/05/05085347,2011,6,Marine Scotland,Scottish Marine and Freshwater Science Reports,,,"Drewery, J., Pirie, J., Mair, J., Edridge, A., Kynoch, R.J. & O'Neill, F.G.",,45 mm flexible grids in a Scottish Nephrops fishery,,2(5)
Scotland,,,2010,5,Marine Scotland,Scottish Marine and Freshwater Science Reports,,,"Webster, L., Robinson, C.D., Russell, M., Walsham, P. and Moffat, C.",,A review of hazardous substances in the Scottish marine environment: update 2010,,1(10)
Scotland,,,2010,4,Marine Scotland,Scottish Marine and Freshwater Science Reports,,,"Greenstreet, S.P.R, Fraser, H.M., Cotter, J. and Pinnegar, J.",,"Assessment of the state of demersal fish communities in OSPAR regions II, III, IV and V",,1(2)
Scotland,,,2010,4,Marine Scotland,Scottish Marine and Freshwater Science Reports,,,"Greenstreet, S.P.R, Fraser, H.M., Cotter, J. and Pinnegar, J.",,Assessment of the state of the demersal fish communities in UK waters,,1(3)
